# Year  Mon  Day  JD           Ayanamsa
1962   2  15   2437710.5    23.3275
1962   2  16   2437711.5    23.3276
1962   2  17   2437712.5    23.3276
1962   2  18   2437713.5    23.3276
1962   2  19   2437714.5    23.3277
1962   2  20   2437715.5    23.3277
1962   2  21   2437716.5    23.3278
1962   2  22   2437717.5    23.3278
1962   2  23   2437718.5    23.3278
1962   2  24   2437719.5    23.3279
1962   2  25   2437720.5    23.3279
1962   2  26   2437721.5    23.3280
1962   2  27   2437722.5    23.3280
1962   2  28   2437723.5    23.3280
1962   3   1   2437724.5    23.3281
1962   3   2   2437725.5    23.3281
1962   3   3   2437726.5    23.3281
1962   3   4   2437727.5    23.3282
1962   3   5   2437728.5    23.3282
1962   3   6   2437729.5    23.3283
1962   3   7   2437730.5    23.3283
1962   3   8   2437731.5    23.3283
1962   3   9   2437732.5    23.3284
1962   3  10   2437733.5    23.3284
1962   3  11   2437734.5    23.3285
1962   3  12   2437735.5    23.3285
1962   3  13   2437736.5    23.3285
1962   3  14   2437737.5    23.3286
1962   3  15   2437738.5    23.3286
1962   3  16   2437739.5    23.3286
1962   3  17   2437740.5    23.3287
1962   3  18   2437741.5    23.3287
1962   3  19   2437742.5    23.3288
1962   3  20   2437743.5    23.3288
1962   3  21   2437744.5    23.3288
1962   3  22   2437745.5    23.3289
1962   3  23   2437746.5    23.3289
1962   3  24   2437747.5    23.3289
1962   3  25   2437748.5    23.3290
1962   3  26   2437749.5    23.3290
1962   3  27   2437750.5    23.3291
1962   3  28   2437751.5    23.3291
1962   3  29   2437752.5    23.3291
1962   3  30   2437753.5    23.3292
1962   3  31   2437754.5    23.3292
1962   4   1   2437755.5    23.3293
1962   4   2   2437756.5    23.3293
1962   4   3   2437757.5    23.3293
1962   4   4   2437758.5    23.3294
1962   4   5   2437759.5    23.3294
1962   4   6   2437760.5    23.3294
1962   4   7   2437761.5    23.3295
1962   4   8   2437762.5    23.3295
1962   4   9   2437763.5    23.3296
1962   4  10   2437764.5    23.3296
1962   4  11   2437765.5    23.3296
1962   4  12   2437766.5    23.3297
1962   4  13   2437767.5    23.3297
1962   4  14   2437768.5    23.3298
1962   4  15   2437769.5    23.3298
1962   4  16   2437770.5    23.3298
1962   4  17   2437771.5    23.3299
1962   4  18   2437772.5    23.3299
1962   4  19   2437773.5    23.3299
1962   4  20   2437774.5    23.3300
1962   4  21   2437775.5    23.3300
1962   4  22   2437776.5    23.3301
1962   4  23   2437777.5    23.3301
1962   4  24   2437778.5    23.3301
1962   4  25   2437779.5    23.3302
1962   4  26   2437780.5    23.3302
1962   4  27   2437781.5    23.3302
1962   4  28   2437782.5    23.3303
1962   4  29   2437783.5    23.3303
1962   4  30   2437784.5    23.3304
1962   5   1   2437785.5    23.3304
1962   5   2   2437786.5    23.3304
1962   5   3   2437787.5    23.3305
1962   5   4   2437788.5    23.3305
1962   5   5   2437789.5    23.3306
1962   5   6   2437790.5    23.3306
1962   5   7   2437791.5    23.3306
1962   5   8   2437792.5    23.3307
1962   5   9   2437793.5    23.3307
1962   5  10   2437794.5    23.3307
1962   5  11   2437795.5    23.3308
1962   5  12   2437796.5    23.3308
1962   5  13   2437797.5    23.3309
1962   5  14   2437798.5    23.3309
1962   5  15   2437799.5    23.3309
1962   5  16   2437800.5    23.3310
1962   5  17   2437801.5    23.3310
1962   5  18   2437802.5    23.3311
1962   5  19   2437803.5    23.3311
1962   5  20   2437804.5    23.3311
1962   5  21   2437805.5    23.3312
1962   5  22   2437806.5    23.3312
1962   5  23   2437807.5    23.3312
1962   5  24   2437808.5    23.3313
1962   5  25   2437809.5    23.3313
1962   5  26   2437810.5    23.3314
1962   5  27   2437811.5    23.3314
1962   5  28   2437812.5    23.3314
1962   5  29   2437813.5    23.3315
1962   5  30   2437814.5    23.3315
1962   5  31   2437815.5    23.3315
1962   6   1   2437816.5    23.3316
1962   6   2   2437817.5    23.3316
1962   6   3   2437818.5    23.3317
1962   6   4   2437819.5    23.3317
1962   6   5   2437820.5    23.3317
1962   6   6   2437821.5    23.3318
1962   6   7   2437822.5    23.3318
1962   6   8   2437823.5    23.3319
1962   6   9   2437824.5    23.3319
1962   6  10   2437825.5    23.3319
1962   6  11   2437826.5    23.3320
1962   6  12   2437827.5    23.3320
1962   6  13   2437828.5    23.3320
1962   6  14   2437829.5    23.3321
1962   6  15   2437830.5    23.3321
1962   6  16   2437831.5    23.3322
1962   6  17   2437832.5    23.3322
1962   6  18   2437833.5    23.3322
1962   6  19   2437834.5    23.3323
1962   6  20   2437835.5    23.3323
1962   6  21   2437836.5    23.3324
1962   6  22   2437837.5    23.3324
1962   6  23   2437838.5    23.3324
1962   6  24   2437839.5    23.3325
1962   6  25   2437840.5    23.3325
1962   6  26   2437841.5    23.3325
1962   6  27   2437842.5    23.3326
1962   6  28   2437843.5    23.3326
1962   6  29   2437844.5    23.3327
1962   6  30   2437845.5    23.3327
1962   7   1   2437846.5    23.3327
1962   7   2   2437847.5    23.3328
1962   7   3   2437848.5    23.3328
1962   7   4   2437849.5    23.3328
1962   7   5   2437850.5    23.3329
1962   7   6   2437851.5    23.3329
1962   7   7   2437852.5    23.3330
1962   7   8   2437853.5    23.3330
1962   7   9   2437854.5    23.3330
1962   7  10   2437855.5    23.3331
1962   7  11   2437856.5    23.3331
1962   7  12   2437857.5    23.3332
1962   7  13   2437858.5    23.3332
1962   7  14   2437859.5    23.3332
1962   7  15   2437860.5    23.3333
1962   7  16   2437861.5    23.3333
1962   7  17   2437862.5    23.3333
1962   7  18   2437863.5    23.3334
1962   7  19   2437864.5    23.3334
1962   7  20   2437865.5    23.3335
1962   7  21   2437866.5    23.3335
1962   7  22   2437867.5    23.3335
1962   7  23   2437868.5    23.3336
1962   7  24   2437869.5    23.3336
1962   7  25   2437870.5    23.3337
1962   7  26   2437871.5    23.3337
1962   7  27   2437872.5    23.3337
1962   7  28   2437873.5    23.3338
1962   7  29   2437874.5    23.3338
1962   7  30   2437875.5    23.3338
1962   7  31   2437876.5    23.3339
1962   8   1   2437877.5    23.3339
1962   8   2   2437878.5    23.3340
1962   8   3   2437879.5    23.3340
1962   8   4   2437880.5    23.3340
1962   8   5   2437881.5    23.3341
1962   8   6   2437882.5    23.3341
1962   8   7   2437883.5    23.3341
1962   8   8   2437884.5    23.3342
1962   8   9   2437885.5    23.3342
1962   8  10   2437886.5    23.3343
1962   8  11   2437887.5    23.3343
1962   8  12   2437888.5    23.3343
1962   8  13   2437889.5    23.3344
1962   8  14   2437890.5    23.3344
1962   8  15   2437891.5    23.3345
1962   8  16   2437892.5    23.3345
1962   8  17   2437893.5    23.3345
1962   8  18   2437894.5    23.3346
1962   8  19   2437895.5    23.3346
1962   8  20   2437896.5    23.3346
1962   8  21   2437897.5    23.3347
1962   8  22   2437898.5    23.3347
1962   8  23   2437899.5    23.3348
1962   8  24   2437900.5    23.3348
1962   8  25   2437901.5    23.3348
1962   8  26   2437902.5    23.3349
1962   8  27   2437903.5    23.3349
1962   8  28   2437904.5    23.3349
1962   8  29   2437905.5    23.3350
1962   8  30   2437906.5    23.3350
1962   8  31   2437907.5    23.3351
1962   9   1   2437908.5    23.3351
1962   9   2   2437909.5    23.3351
1962   9   3   2437910.5    23.3352
1962   9   4   2437911.5    23.3352
1962   9   5   2437912.5    23.3353
1962   9   6   2437913.5    23.3353
1962   9   7   2437914.5    23.3353
1962   9   8   2437915.5    23.3354
1962   9   9   2437916.5    23.3354
1962   9  10   2437917.5    23.3354
1962   9  11   2437918.5    23.3355
1962   9  12   2437919.5    23.3355
1962   9  13   2437920.5    23.3356
1962   9  14   2437921.5    23.3356
1962   9  15   2437922.5    23.3356
1962   9  16   2437923.5    23.3357
1962   9  17   2437924.5    23.3357
1962   9  18   2437925.5    23.3358
1962   9  19   2437926.5    23.3358
1962   9  20   2437927.5    23.3358
1962   9  21   2437928.5    23.3359
1962   9  22   2437929.5    23.3359
1962   9  23   2437930.5    23.3359
1962   9  24   2437931.5    23.3360
1962   9  25   2437932.5    23.3360
1962   9  26   2437933.5    23.3361
1962   9  27   2437934.5    23.3361
1962   9  28   2437935.5    23.3361
1962   9  29   2437936.5    23.3362
1962   9  30   2437937.5    23.3362
1962  10   1   2437938.5    23.3362
1962  10   2   2437939.5    23.3363
1962  10   3   2437940.5    23.3363
1962  10   4   2437941.5    23.3364
1962  10   5   2437942.5    23.3364
1962  10   6   2437943.5    23.3364
1962  10   7   2437944.5    23.3365
1962  10   8   2437945.5    23.3365
1962  10   9   2437946.5    23.3366
1962  10  10   2437947.5    23.3366
1962  10  11   2437948.5    23.3366
1962  10  12   2437949.5    23.3367
1962  10  13   2437950.5    23.3367
1962  10  14   2437951.5    23.3367
1962  10  15   2437952.5    23.3368
1962  10  16   2437953.5    23.3368
1962  10  17   2437954.5    23.3369
1962  10  18   2437955.5    23.3369
1962  10  19   2437956.5    23.3369
1962  10  20   2437957.5    23.3370
1962  10  21   2437958.5    23.3370
1962  10  22   2437959.5    23.3371
1962  10  23   2437960.5    23.3371
1962  10  24   2437961.5    23.3371
1962  10  25   2437962.5    23.3372
1962  10  26   2437963.5    23.3372
1962  10  27   2437964.5    23.3372
1962  10  28   2437965.5    23.3373
1962  10  29   2437966.5    23.3373
1962  10  30   2437967.5    23.3374
1962  10  31   2437968.5    23.3374
1962  11   1   2437969.5    23.3374
1962  11   2   2437970.5    23.3375
1962  11   3   2437971.5    23.3375
1962  11   4   2437972.5    23.3375
1962  11   5   2437973.5    23.3376
1962  11   6   2437974.5    23.3376
1962  11   7   2437975.5    23.3377
1962  11   8   2437976.5    23.3377
1962  11   9   2437977.5    23.3377
1962  11  10   2437978.5    23.3378
1962  11  11   2437979.5    23.3378
1962  11  12   2437980.5    23.3379
1962  11  13   2437981.5    23.3379
1962  11  14   2437982.5    23.3379
1962  11  15   2437983.5    23.3380
1962  11  16   2437984.5    23.3380
1962  11  17   2437985.5    23.3380
1962  11  18   2437986.5    23.3381
1962  11  19   2437987.5    23.3381
1962  11  20   2437988.5    23.3382
1962  11  21   2437989.5    23.3382
1962  11  22   2437990.5    23.3382
1962  11  23   2437991.5    23.3383
1962  11  24   2437992.5    23.3383
1962  11  25   2437993.5    23.3384
1962  11  26   2437994.5    23.3384
1962  11  27   2437995.5    23.3384
1962  11  28   2437996.5    23.3385
1962  11  29   2437997.5    23.3385
1962  11  30   2437998.5    23.3385
1962  12   1   2437999.5    23.3386
1962  12   2   2438000.5    23.3386
1962  12   3   2438001.5    23.3387
1962  12   4   2438002.5    23.3387
1962  12   5   2438003.5    23.3387
1962  12   6   2438004.5    23.3388
1962  12   7   2438005.5    23.3388
1962  12   8   2438006.5    23.3388
1962  12   9   2438007.5    23.3389
1962  12  10   2438008.5    23.3389
1962  12  11   2438009.5    23.3390
1962  12  12   2438010.5    23.3390
1962  12  13   2438011.5    23.3390
1962  12  14   2438012.5    23.3391
1962  12  15   2438013.5    23.3391
1962  12  16   2438014.5    23.3392
1962  12  17   2438015.5    23.3392
1962  12  18   2438016.5    23.3392
1962  12  19   2438017.5    23.3393
1962  12  20   2438018.5    23.3393
1962  12  21   2438019.5    23.3393
1962  12  22   2438020.5    23.3394
1962  12  23   2438021.5    23.3394
1962  12  24   2438022.5    23.3395
1962  12  25   2438023.5    23.3395
1962  12  26   2438024.5    23.3395
1962  12  27   2438025.5    23.3396
1962  12  28   2438026.5    23.3396
1962  12  29   2438027.5    23.3397
1962  12  30   2438028.5    23.3397
1962  12  31   2438029.5    23.3397
1963   1   1   2438030.5    23.3398
1963   1   2   2438031.5    23.3398
1963   1   3   2438032.5    23.3398
1963   1   4   2438033.5    23.3399
1963   1   5   2438034.5    23.3399
1963   1   6   2438035.5    23.3400
1963   1   7   2438036.5    23.3400
1963   1   8   2438037.5    23.3400
1963   1   9   2438038.5    23.3401
1963   1  10   2438039.5    23.3401
1963   1  11   2438040.5    23.3401
1963   1  12   2438041.5    23.3402
1963   1  13   2438042.5    23.3402
1963   1  14   2438043.5    23.3403
1963   1  15   2438044.5    23.3403
1963   1  16   2438045.5    23.3403
1963   1  17   2438046.5    23.3404
1963   1  18   2438047.5    23.3404
1963   1  19   2438048.5    23.3405
1963   1  20   2438049.5    23.3405
1963   1  21   2438050.5    23.3405
1963   1  22   2438051.5    23.3406
1963   1  23   2438052.5    23.3406
1963   1  24   2438053.5    23.3406
1963   1  25   2438054.5    23.3407
1963   1  26   2438055.5    23.3407
1963   1  27   2438056.5    23.3408
1963   1  28   2438057.5    23.3408
1963   1  29   2438058.5    23.3408
1963   1  30   2438059.5    23.3409
1963   1  31   2438060.5    23.3409
1963   2   1   2438061.5    23.3410
1963   2   2   2438062.5    23.3410
1963   2   3   2438063.5    23.3410
1963   2   4   2438064.5    23.3411
1963   2   5   2438065.5    23.3411
1963   2   6   2438066.5    23.3411
1963   2   7   2438067.5    23.3412
1963   2   8   2438068.5    23.3412
1963   2   9   2438069.5    23.3413
1963   2  10   2438070.5    23.3413
1963   2  11   2438071.5    23.3413
1963   2  12   2438072.5    23.3414
1963   2  13   2438073.5    23.3414
1963   2  14   2438074.5    23.3414
1963   2  15   2438075.5    23.3415
1963   2  16   2438076.5    23.3415
1963   2  17   2438077.5    23.3416
1963   2  18   2438078.5    23.3416
1963   2  19   2438079.5    23.3416
1963   2  20   2438080.5    23.3417
1963   2  21   2438081.5    23.3417
1963   2  22   2438082.5    23.3418
1963   2  23   2438083.5    23.3418
1963   2  24   2438084.5    23.3418
1963   2  25   2438085.5    23.3419
1963   2  26   2438086.5    23.3419
1963   2  27   2438087.5    23.3419
1963   2  28   2438088.5    23.3420
1963   3   1   2438089.5    23.3420
1963   3   2   2438090.5    23.3421
1963   3   3   2438091.5    23.3421
1963   3   4   2438092.5    23.3421
1963   3   5   2438093.5    23.3422
1963   3   6   2438094.5    23.3422
1963   3   7   2438095.5    23.3423
1963   3   8   2438096.5    23.3423
1963   3   9   2438097.5    23.3423
1963   3  10   2438098.5    23.3424
1963   3  11   2438099.5    23.3424
1963   3  12   2438100.5    23.3424
1963   3  13   2438101.5    23.3425
1963   3  14   2438102.5    23.3425
1963   3  15   2438103.5    23.3426
1963   3  16   2438104.5    23.3426
1963   3  17   2438105.5    23.3426
1963   3  18   2438106.5    23.3427
1963   3  19   2438107.5    23.3427
1963   3  20   2438108.5    23.3427
1963   3  21   2438109.5    23.3428
1963   3  22   2438110.5    23.3428
1963   3  23   2438111.5    23.3429
1963   3  24   2438112.5    23.3429
1963   3  25   2438113.5    23.3429
1963   3  26   2438114.5    23.3430
1963   3  27   2438115.5    23.3430
1963   3  28   2438116.5    23.3431
1963   3  29   2438117.5    23.3431
1963   3  30   2438118.5    23.3431
1963   3  31   2438119.5    23.3432
1963   4   1   2438120.5    23.3432
1963   4   2   2438121.5    23.3432
1963   4   3   2438122.5    23.3433
1963   4   4   2438123.5    23.3433
1963   4   5   2438124.5    23.3434
1963   4   6   2438125.5    23.3434
1963   4   7   2438126.5    23.3434
1963   4   8   2438127.5    23.3435
1963   4   9   2438128.5    23.3435
1963   4  10   2438129.5    23.3436
1963   4  11   2438130.5    23.3436
1963   4  12   2438131.5    23.3436
1963   4  13   2438132.5    23.3437
1963   4  14   2438133.5    23.3437
1963   4  15   2438134.5    23.3437
1963   4  16   2438135.5    23.3438
1963   4  17   2438136.5    23.3438
1963   4  18   2438137.5    23.3439
1963   4  19   2438138.5    23.3439
1963   4  20   2438139.5    23.3439
1963   4  21   2438140.5    23.3440
1963   4  22   2438141.5    23.3440
1963   4  23   2438142.5    23.3440
1963   4  24   2438143.5    23.3441
1963   4  25   2438144.5    23.3441
1963   4  26   2438145.5    23.3442
1963   4  27   2438146.5    23.3442
1963   4  28   2438147.5    23.3442
1963   4  29   2438148.5    23.3443
1963   4  30   2438149.5    23.3443
1963   5   1   2438150.5    23.3444
1963   5   2   2438151.5    23.3444
1963   5   3   2438152.5    23.3444
1963   5   4   2438153.5    23.3445
1963   5   5   2438154.5    23.3445
1963   5   6   2438155.5    23.3445
1963   5   7   2438156.5    23.3446
1963   5   8   2438157.5    23.3446
1963   5   9   2438158.5    23.3447
1963   5  10   2438159.5    23.3447
1963   5  11   2438160.5    23.3447
1963   5  12   2438161.5    23.3448
1963   5  13   2438162.5    23.3448
1963   5  14   2438163.5    23.3449
1963   5  15   2438164.5    23.3449
1963   5  16   2438165.5    23.3449
1963   5  17   2438166.5    23.3450
1963   5  18   2438167.5    23.3450
1963   5  19   2438168.5    23.3450
1963   5  20   2438169.5    23.3451
1963   5  21   2438170.5    23.3451
1963   5  22   2438171.5    23.3452
1963   5  23   2438172.5    23.3452
1963   5  24   2438173.5    23.3452
1963   5  25   2438174.5    23.3453
1963   5  26   2438175.5    23.3453
1963   5  27   2438176.5    23.3453
1963   5  28   2438177.5    23.3454
1963   5  29   2438178.5    23.3454
1963   5  30   2438179.5    23.3455
1963   5  31   2438180.5    23.3455
1963   6   1   2438181.5    23.3455
1963   6   2   2438182.5    23.3456
1963   6   3   2438183.5    23.3456
